ID;X_START;Y_START;X_END;Y_END
m110398964_0_r;52.39575100345312;4.897242800178868;52.393954103519036;4.902117800182699
m110458045_0;52.36007290361463;4.908747200187885;52.360361203612264;4.908580000187763
m110647388_0;52.35238720505599;5.0011351002747;52.353022105073926;5.002166300275821
m110647388_0_r;52.353022105073926;5.002166300275821;52.35238720505599;5.0011351002747
m110647389_0;52.35398470515376;5.00670510028077;52.35337690513933;5.005885100279869
m110647389_0_r;52.35337690513933;5.005885100279869;52.35398470515376;5.00670510028077
m110647389_1;52.35337690513933;5.005885100279869;52.35272010512382;5.004999000278912
m110647389_1_r;52.35272010512382;5.004999000278912;52.35337690513933;5.005885100279869
m110647389_2;52.35272010512382;5.004999000278912;52.35257230512031;5.004799600278668
m110647389_2_r;52.35257230512031;5.004799600278668;52.35272010512382;5.004999000278912
m110654969_0;52.35091180522258;5.010535000285;52.35084950522464;5.010648000285117
m110654969_0_r;52.35084950522464;5.010648000285117;52.35091180522258;5.010535000285
m110654969_1;52.35084950522464;5.010648000285117;52.350271605237076;5.011335600285886
m110654969_1_r;52.350271605237076;5.011335600285886;52.35084950522464;5.010648000285117
m110655431_0;52.349191305072075;5.002019200275648;52.349733505085034;5.002764700276447
m110655431_0_r;52.349733505085034;5.002764700276447;52.349191305072075;5.002019200275648
m111090460_0;52.42274600221784;4.791398100109168;52.42288120221849;4.791462100109218
m111090460_0_r;52.42288120221849;4.791462100109218;52.42274600221784;4.791398100109168
m111090472_0;52.421582102176224;4.787212300106887;52.4216678021016;4.779604400102832
m111090472_0_r;52.4216678021016;4.779604400102832;52.421582102176224;4.787212300106887
m111090474_0;52.4216678021016;4.779604400102832;52.42183530210006;4.779446200102772
m111090474_0_r;52.42183530210006;4.779446200102772;52.4216678021016;4.779604400102832
m111090474_1;52.42183530210006;4.779446200102772;52.4216678021016;4.779604400102832
m111090474_1_r;52.4216678021016;4.779604400102832;52.42183530210006;4.779446200102772
m111090484_0;52.4213224022257;4.792165200109603;52.42274600221784;4.791398100109168
m111090484_0_r;52.42274600221784;4.791398100109168;52.4213224022257;4.792165200109603
m111090488_0;52.425288802050524;4.774342900100106;52.42436630204778;4.774045200099939
m111090488_0_r;52.42436630204778;4.774045200099939;52.425288802050524;4.774342900100106
m111090490_0;52.42183530210006;4.779446200102772;52.425288802050524;4.774342900100106
m111090490_0_r;52.425288802050524;4.774342900100106;52.42183530210006;4.779446200102772
m111090490_1;52.425288802050524;4.774342900100106;52.42517760204423;4.773680400099765
m111090490_1_r;52.42517760204423;4.773680400099765;52.425288802050524;4.774342900100106
m111213341_0;52.33821250266321;4.832380200133122;52.33807920267228;4.833184900133614
m111873037_0;52.404077702903734;4.853841000147298;52.40589500292567;4.8556985001485495
m111873038_0;52.400860802856876;4.849855400144608;52.40125240286225;4.8503131001448985
m112003878_0;52.393936103025744;4.863838000154156;52.39396790302756;4.863987600154249
m112003878_0_r;52.39396790302756;4.863987600154249;52.393936103025744;4.863838000154156
m112159647_0;52.39465540225207;4.794495500110846;52.39053870225241;4.794487300110818
m112159647_0_r;52.39053870225241;4.794487300110818;52.39465540225207;4.794495500110846
m112159650_0;52.39465540225207;4.794495500110846;52.395697402254434;4.7947406001109725
m112159654_0;52.393784802707;4.836837900136074;52.39380690270104;4.83631520013573
m112159654_1;52.39380690270104;4.83631520013573;52.39381820269449;4.835735800135358
m112159654_2;52.39381820269449;4.835735800135358;52.3937766026881;4.835174100135012
m112159665_0;52.3920013026979;4.8360189001355325;52.39199660269664;4.835906400135483
m112159665_0_r;52.39199660269664;4.835906400135483;52.3920013026979;4.8360189001355325
m112159670_0;52.39571820269635;4.835918800135496;52.39569220269042;4.835397900135164
m112159673_0;52.393728902622236;4.829311600131309;52.3937766026881;4.835174100135012
m112159673_0_r;52.3937766026881;4.835174100135012;52.393728902622236;4.829311600131309
m112159675_0;52.393784802707;4.836837900136074;52.39651480271943;4.837956900136784
m112159675_0_r;52.39651480271943;4.837956900136784;52.393784802707;4.836837900136074
m112159689_0;52.39561520270179;4.8363983001358015;52.39575140271231;4.8373244001363815
m112159690_0;52.3937766026881;4.835174100135012;52.39373030269438;4.835725400135352
m112159690_1;52.39373030269438;4.835725400135352;52.3937223027011;4.836317400135734
m112159690_2;52.3937223027011;4.836317400135734;52.39373470270337;4.8365175001358605
m112159690_3;52.39373470270337;4.8365175001358605;52.393784802707;4.836837900136074
m112159700_0;52.39563280269604;4.835892100135484;52.39561520270179;4.8363983001358015
m112246556_0;52.120985300686925;4.586550900030022;52.12224380069323;4.587703000030325
m112246556_0_r;52.12224380069323;4.587703000030325;52.120985300686925;4.586550900030022
m112246560_0;52.12224380069323;4.587703000030325;52.12271010069657;4.588317800030471
m112250063_0;52.12295890069183;4.587461400030251;52.123674000685845;4.586384300029989
m112250063_0_r;52.123674000685845;4.586384300029989;52.12295890069183;4.587461400030251
m112311768_0;52.29574140150671;4.710899700070675;52.297198801495625;4.709525800070099
m112311795_0;52.29729580149539;4.709497200070103;52.299260901500475;4.71015490007037
m112515062_0;52.36487730412903;4.9443681002184565;52.3654138041338;4.94468950021875
m112515062_0_r;52.3654138041338;4.94468950021875;52.36487730412903;4.9443681002184565
m112515064_0;52.36736900397192;4.93387430020912;52.367502903971754;4.933865600209104
m112515073_0;52.367368903970224;4.933759600209015;52.36710020397043;4.933771000209025
m112619286_0;52.3027864054079;5.020233200295633;52.30307300534787;5.016955200291908
m112619286_0_r;52.30307300534787;5.016955200291908;52.3027864054079;5.020233200295633
m112671765_0;52.39340790279303;4.844318500140931;52.395053502796884;4.844665400141159
m112689087_0;52.393530703051646;4.865943000155634;52.39313160305411;4.866141100155754
m112689088_0;52.39459420291867;4.854993500148051;52.3946479029215;4.8552292001482025
m112689088_0_r;52.3946479029215;4.8552292001482025;52.39459420291867;4.854993500148051
m112689089_0;52.39357400305231;4.865998300155668;52.39384170304465;4.865379000155237
m112769032_0;52.40570950447782;4.967191700240113;52.405762204468836;4.966631900239573
m112769032_0_r;52.405762204468836;4.966631900239573;52.40570950447782;4.967191700240113
m113155484_0;52.383763703031406;4.864191300154375;52.383823903036;4.8645683001546445
m113155484_0_r;52.383823903036;4.8645683001546445;52.383763703031406;4.864191300154375
m113155491_0;52.38428710298265;4.8601976001515785;52.384279802975996;4.859647200151219
m113155491_0_r;52.384279802975996;4.859647200151219;52.38428710298265;4.8601976001515785
m113372749_0;52.34120500441089;4.962301500235082;52.34122670440948;4.96221460023499
m113372749_0_r;52.34122670440948;4.96221460023499;52.34120500441089;4.962301500235082
m113951839_0;52.36832590354847;4.904010100184118;52.368530203544985;4.903756600183917
m113951854_0;52.36811790356721;4.905382700185204;52.36959880361777;4.909076100188195
m113964917_0;52.371526003647;4.911206700189938;52.37155450365045;4.911455800190132
m113964922_0;52.37345080360421;4.90813400018745;52.37349550358763;4.90692810018647
m113964922_0_r;52.37349550358763;4.90692810018647;52.37345080360421;4.90813400018745
m113964922_1;52.37349550358763;4.90692810018647;52.37389680357792;4.906226100185909
m113964922_1_r;52.37389680357792;4.906226100185909;52.37349550358763;4.90692810018647
m113964922_2;52.37389680357792;4.906226100185909;52.37430650356904;4.905582900185406
m113964922_2_r;52.37430650356904;4.905582900185406;52.37389680357792;4.906226100185909
m113964922_3;52.37430650356904;4.905582900185406;52.37468680356499;4.9052899001851635
m113964922_3_r;52.37468680356499;4.9052899001851635;52.37430650356904;4.905582900185406
m113964933_0;52.37232930361164;4.908660500187865;52.37170170363976;4.910687000189504
m113969053_0;52.372409203532236;4.902862200183216;52.372422903532495;4.9028810001832435
m113969053_0_r;52.372422903532495;4.9028810001832435;52.372409203532236;4.902862200183216
m113969058_0;52.37193660356436;4.905214000185089;52.3725322035501;4.904175100184261
m113969058_0_r;52.3725322035501;4.904175100184261;52.37193660356436;4.905214000185089
m114096488_0;52.11261740127236;4.678304900057994;52.111845201269496;4.677902400057841
m114513022_0;52.39575100345312;4.897242800178868;52.39585160344705;4.896788500178505
m114542358_0;52.362945803388705;4.892045800174731;52.362959203386936;4.891913500174648
m114684582_0;52.35733470473894;4.982634700255272;52.35779810481044;4.986900700259673
m114684582_0_r;52.35779810481044;4.986900700259673;52.35733470473894;4.982634700255272
m114684586_0;52.35731460473555;4.982430300255086;52.35733470473894;4.982634700255272
m114684586_0_r;52.35733470473894;4.982634700255272;52.35731460473555;4.982430300255086
m114707452_0;52.285878604068756;4.939524400213775;52.28590870418843;4.947429900220898
m114712628_0;52.07890870653044;5.074741700361534;52.077526706519585;5.074212900360812
m114712634_0;52.11491050581424;5.0397420003173075;52.1115703059777;5.048058100327465
m114834924_0;52.362880103256785;4.881923000167091;52.363084203265245;4.882581600167594
m114834924_0_r;52.363084203265245;4.882581600167594;52.362880103256785;4.881923000167091
m114937560_0;52.30206410414586;4.944808000218595;52.30201460414397;4.944684000218461
m114955264_0;52.35256930326022;4.882082600167198;52.35274770326608;4.882537800167517
m115021648_0;52.421711703143565;4.873634800161194;52.42187040314884;4.874057800161518
m115021650_0;52.42301490315547;4.8745970001619146;52.42181950313432;4.872901100160677
m115025544_0;52.41771170325153;4.882094100167383;52.41768990325159;4.8821005001673985
m115025544_0_r;52.41768990325159;4.8821005001673985;52.41771170325153;4.882094100167383
m115431647_0;52.03699600044798;4.538950200019149;52.04163890035328;4.51836620001506
m115431652_0;52.032962600518076;4.553335900022223;52.032540300526996;4.555120800022591
m115431655_0;52.032540300526996;4.555120800022591;52.03161540054718;4.559120500023503
m115431657_0;52.033725100507176;4.55114400002172;52.03459150049184;4.548032300021063
m11543939_0;52.385077102925095;4.8554304001483315;52.38521820292496;4.855421300148323
m11543939_0_r;52.38521820292496;4.855421300148323;52.385077102925095;4.8554304001483315
m11559251_0;52.3513610037913;4.921245100198196;52.35148280378875;4.921067100198027
m11559251_0_r;52.35148280378875;4.921067100198027;52.3513610037913;4.921245100198196
m11559254_0;52.348995903781656;4.920544000197589;52.349411703794516;4.921449200198339
m11559254_0_r;52.349411703794516;4.921449200198339;52.348995903781656;4.920544000197589
m115595729_0;52.34204610253529;4.820880400126017;52.34210910255128;4.822342800126903
m115595729_0_r;52.34210910255128;4.822342800126903;52.34204610253529;4.820880400126017
m115595730_0;52.34210910255279;4.822481400127004;52.342607302608776;4.827559600130106
m115595730_0_r;52.342607302608776;4.827559600130106;52.34210910255279;4.822481400127004
m115674002_0;52.38923810323436;4.880453400166079;52.38908050324177;4.881031100166513
m115674002_0_r;52.38908050324177;4.881031100166513;52.38923810323436;4.880453400166079
m115677710_0;52.33506750321715;4.87853140016451;52.334951103218664;4.8786507001645925
m115677710_1;52.334951103218664;4.8786507001645925;52.3344964032238;4.879048500164898
m115677710_2;52.3344964032238;4.879048500164898;52.333922003227656;4.879342400165096
m115677710_3;52.333922003227656;4.879342400165096;52.33357830322917;4.879459900165191
m115677712_1;52.33508630321958;4.878725100164647;52.335040303218804;4.878663400164599
m115677712_2;52.335040303218804;4.878663400164599;52.334951103218664;4.8786507001645925
m115677714_0;52.33511710321803;4.878603100164572;52.33509220321466;4.878340400164365
m115677715_0;52.33575900320977;4.877963100164102;52.33511710321803;4.878603100164572
m115677715_1;52.33511710321803;4.878603100164572;52.33508630321958;4.878725100164647
m115677720_0;52.335040303218804;4.878663400164599;52.335046903220054;4.878759900164688
m115677721_1;52.33506750321715;4.87853140016451;52.33511710321803;4.878603100164572
m115677721_2;52.33511710321803;4.878603100164572;52.335247903217905;4.878596500164561
m11568494_0;52.30963520435169;4.958216200231048;52.309128304358985;4.958674900231469
m11568494_0_r;52.309128304358985;4.958674900231469;52.30963520435169;4.958216200231048
m115708748_0;52.36775150385398;4.925788700202101;52.36818800386332;4.9264391002026775
m115708748_0_r;52.36818800386332;4.9264391002026775;52.36775150385398;4.925788700202101
m115711052_0;52.36851200387091;4.926969100203119;52.36917510388613;4.928026600204031
m115711052_1;52.36917510388613;4.928026600204031;52.37000860390573;4.929383600205198
m115711052_2;52.37000860390573;4.929383600205198;52.37052130391758;4.93020130020592
m115711052_3;52.37052130391758;4.93020130020592;52.3711973039334;4.931292600206869
m115734065_0;52.3620714033855;4.89179540017454;52.36224110338632;4.891856500174601
m115734066_0;52.359703003376644;4.89109900017401;52.35991270337651;4.891088400173984
m115743696_0;52.36610290394481;4.9320157002074865;52.366072003931976;4.931139200206705
m115750359_0;52.366041703959404;4.933010000208356;52.366212803971806;4.933853800209078
m115834550_0;52.36089330355582;4.904470900184469;52.36164500355027;4.9040729001841425
m115835680_0;52.36054400355861;4.904671700184607;52.36089330355582;4.904470900184469
m115842039_0;52.36973490350558;4.900865900181614;52.37051410350236;4.900635500181451
m115842842_0;52.36954410351031;4.901213200181911;52.369546803510175;4.9012037001818864
m115843346_0;52.36650120351604;4.9016060001821975;52.36651600351588;4.901593700182182
m115843346_0_r;52.36651600351588;4.901593700182182;52.36650120351604;4.9016060001821975
m115844407_0;52.36676630351992;4.901894700182431;52.366896103521924;4.902044100182553
m115844407_1;52.366896103521924;4.902044100182553;52.367509803530936;4.902713300183082
m115844407_2;52.367509803530936;4.902713300183082;52.36797470354275;4.903587900183777
m115846295_0;52.37695540346903;4.898229700179567;52.37700030346981;4.8982876001796205
m115846300_0;52.37330400340646;4.893498300175882;52.376731203465205;4.8979423001793565
m115847238_0;52.37700030346981;4.8982876001796205;52.37707310347091;4.898368500179688
m115852221_0;52.36752200340808;4.893559600175912;52.36903040338874;4.892114400174809
m115949979_0;52.425118003254575;4.882412200167646;52.42519400325255;4.882255100167536
m115949981_0;52.425118003254575;4.882412200167646;52.42496480325352;4.882328800167581
m116299516_0;52.12155150093889;4.629287300041821;52.122526200928384;4.627623000041304
m116515975_0;52.11750740566409;5.03194660030802;52.11728760567552;5.0325448003087265
m116714752_0;52.33272190350157;4.9001766001809575;52.332879203529004;4.902203800182556
m116714752_0_r;52.332879203529004;4.902203800182556;52.33272190350157;4.9001766001809575
m116715773_0;52.32984630349539;4.899687700180548;52.33048510349718;4.899829200180663
m116715773_0_r;52.33048510349718;4.899829200180663;52.32984630349539;4.899687700180548
m116815574_0;52.33497370314721;4.873007900160494;52.33498770315835;4.873894600161132
m116815576_0;52.33498770315835;4.873894600161132;52.33499030318184;4.875753800162474
m116815580_0;52.33498790310876;4.869935500158304;52.33497370314721;4.873007900160494
m116816551_0;52.33499030318184;4.875753800162474;52.335040303218804;4.878663400164599
m116819462_0;52.334772903281355;4.883531400168199;52.33469230329764;4.88478880016914
m116933534_0;52.34728990339053;4.892019100174669;52.34733100337988;4.891212500174039
m117079826_0;52.37898670381578;4.9232518001999805;52.379174203799884;4.922142000199048
m117192811_0;52.34385580281022;4.845270700141434;52.34336180280938;4.845193500141362
m117192811_0_r;52.34336180280938;4.845193500141362;52.34385580281022;4.845270700141434
m117364726_0;52.33146270237857;4.806110700117277;52.33265890234849;4.803241200115639
m117364726_0_r;52.33265890234849;4.803241200115639;52.33146270237857;4.806110700117277
m117615571_0;52.340804803596555;4.9072314001865935;52.34036150359941;4.907433100186762
m117615572_0;52.341163603595135;4.907133100186518;52.34091600359646;4.907226000186582
m117615572_0_r;52.34091600359646;4.907226000186582;52.341163603595135;4.907133100186518
m117617508_0;52.349520003552406;4.904099600184129;52.35169280354075;4.903266700183479
m117627473_0;52.38372140234356;4.803303800115769;52.383728302357106;4.804607900116521
m117633960_0;52.34679830319586;4.876984300163408;52.34711410319608;4.877005000163421
m117654120_0;52.35229070338173;4.891404300174218;52.352743403379584;4.8912474001741035
m117654120_1;52.352743403379584;4.8912474001741035;52.352844903378205;4.8911436001740185
m117664967_0;52.35218500331022;4.885943100170084;52.352176503312315;4.886103300170203
m117664971_0;52.35274770326608;4.882537800167517;52.35288640326683;4.882597700167579
m117664978_0;52.35288640326683;4.882597700167579;52.352933503265234;4.882475900167473
m117664980_0;52.35230600331044;4.885961200170076;52.35288640326683;4.882597700167579
m117664990_0;52.35292100326111;4.88215330016723;52.35285040326252;4.882263500167331
m117775954_0;52.34211730339846;4.892563700175076;52.34375780337867;4.89108330017394
m117775963_0;52.34322620338214;4.891339200174141;52.342178703393905;4.892220200174799
m117776000_0;52.34464930337494;4.890808300173719;52.34424170337056;4.890472300173483
m117776024_0;52.34375780337867;4.89108330017394;52.34390440337696;4.8909536001738525
m117776032_0;52.343597203377485;4.890991800173871;52.34322620338214;4.891339200174141
m117802521_0;52.34857700295292;4.857360800149542;52.34753450295345;4.85739430014956
m117802522_0;52.345689902959556;4.857879500149895;52.34714080295876;4.857830300149859
