ID;X;Y
m1062052872;52.35006980276744;4.841647600139069
m1062052912;52.3422693028209;4.846169400142018
m1062052913;52.35006980277723;4.842495500139625
m1065765107;52.344883602434415;4.811544800120466
m1065765201;52.35072100242876;4.811073400120191
m1067835247;52.61893000164605;4.731333900079662
m1067835326;52.61875450164535;4.73124780007963
m1067835411;52.61881030164432;4.731128200079579
m1068959987;52.139169200320495;4.512015800013802
m1068959997;52.139080400319905;4.511873200013787
m1068959999;52.13923500031764;4.511351600013674
m1068960001;52.1393295003182;4.511484500013719
m1069320358;52.36606340331554;4.886500900170539
m1069320389;52.36584950331387;4.886367600170426
m1069320400;52.36593060331198;4.8862236001703145
m1069320425;52.365932703309795;4.886056300170195
m1069320429;52.366001303319635;4.886812800170756
m1069320430;52.36616410331596;4.886531000170553
m1069320464;52.3657512033139;4.886370600170438
m1069320507;52.36598290331755;4.886651000170646
m1069444570;52.37242840341522;4.894149200176397
m1069444630;52.369236203389235;4.892151700174847
m1069444678;52.37181010326437;4.882607800167641
m1069544581;52.38046510185422;4.752710300089292
m1069972320;52.362069302985425;4.860193300151518
m1069972438;52.37111030302353;4.863416100153783
m1070082094;52.34652960184371;4.751182700088533
m1070082246;52.34635170184664;4.751506800088667
m1071513318;52.36720000335713;4.889695000172963
m1071513328;52.36731720335961;4.889885500173092
m1071655662;52.36261470327864;4.883616600168352
m1072453516;52.386742204026;4.9377333002125985
m1076945472;52.34138490223996;4.792736400109771
m1076987828;52.34175480245423;4.813371900121531
m1079901811;52.399582604122216;4.944287500218534
m1080116927;52.41808040340381;4.893773300176257
m1080608820;52.39098560364499;4.911269300190068
m1080627793;52.347151002609344;4.8276590001301845
m1080627811;52.34696500260671;4.827419700130035
m1081322886;52.356280402686416;4.834628100134583
m1083277932;52.37954610279986;4.84475960014117
m1083465092;52.352486202561295;4.823365400127548
m1083518285;52.36043530355805;4.904628900184585
m1083518294;52.36020030354172;4.903429700183614
m1083621251;52.414215003187515;4.8770404001636525
m1083621273;52.425118003254575;4.882412200167646
m1083630082;52.42496480325352;4.882328800167581
m1088237712;52.363299403249684;4.881374400166693
m1089561086;52.359601802118;4.7806340001033005
m1089561090;52.359343902116905;4.7805181001032215
m1089561299;52.35939220211566;4.780391200103175
m1089827459;52.35940920320123;4.877539900163859
m1089827500;52.36011580319781;4.877278400163678
m1089827544;52.36006520319531;4.877081000163518
m1089827549;52.35946230320385;4.877747000164014
m1098308225;52.329832503299436;4.88487530016919
m1098308228;52.32983530331807;4.886311200170264
m1098308268;52.332213203363175;4.889784200172903
m1101219462;52.348946003555646;4.904330400184308
m1103372044;52.296749103092985;4.868262700157003
m1103372129;52.296900403085125;4.867631100156556
m1103372169;52.29665490309265;4.868234500156973
m1103372209;52.29680750308432;4.867565100156499
m1103396903;52.36832190334483;4.88876720017224
m1104498220;52.346787301999015;4.768079500096801
m1104498221;52.347216202004745;4.768694100097104
m1104498222;52.34917210199958;4.768167900096834
m1104498235;52.34652140199526;4.767677700096606
m1104498238;52.348161402017254;4.77002660009778
m1111482215;52.345483702974526;4.859118700150745
m1111526756;52.34893000300106;4.861340500152283
m1111526770;52.34901880299833;4.861117000152125
m1111526772;52.34857390301202;4.862235800152915
m1111526775;52.348617903010684;4.86212680015284
m1112308098;52.298489403488475;4.898841900179795
m1112308116;52.29921300364416;4.910235100188885
m1112407631;52.30087190327081;4.882357600167217
m1112407671;52.3020177031938;4.876349700162822
m1112868305;52.4233986032752;4.883995900168827
m1112868307;52.42277220327747;4.884163900168957
m1112868309;52.422131703279874;4.884342000169099
m1112868313;52.4234148032762;4.8840723001688895
m1112868319;52.42190680328145;4.884461800169171
m1112868321;52.42271810327439;4.883924700168779
m1112868326;52.42208050327708;4.884126100168929
m1112868332;52.42334890327247;4.883782400168682
m1112939916;52.28307790206331;4.77417270009982
m1112939965;52.28260630207935;4.775835400100677
m111817034;52.30608360241668;4.809463100119174
m111817040;52.30864430244623;4.812272200120813
m1118708299;52.37685610354297;4.903698300183898
m1118708301;52.37629580353565;4.903153600183467
m1118920669;52.401825802881326;4.851931400145997
m1120554242;52.31346390400398;4.935470000210297
m1125265707;52.31179530409513;4.941555800215689
m1126224743;52.38258700238391;4.807158800117984
m1132270438;52.41387590321592;4.8792721001652835
m1139517341;52.39160000279449;4.844421800140975
m1139517342;52.39189990278279;4.843418400140325
m1139517344;52.39040230291676;4.854789400147909
m1139517348;52.391650602798954;4.8448068001412254
m1139517350;52.391620902784915;4.843598700140445
m1139517351;52.390534302921836;4.855215800148185
m1139517354;52.39175290280123;4.845002700141366
m1139517357;52.39160930279922;4.84482930014125
m1139672212;52.28648840276411;4.840688900138299
m1139672233;52.28656110277999;4.842064900139185
m1139844037;52.31639610416812;4.94642540022012
m1139844065;52.316560204165995;4.946288000219994
m113986346;52.3140078046349;4.975889200248231
m113986811;52.314597504625965;4.975350300247701
m113988549;52.31219560459345;4.973336600245685
m114008876;52.31483730467886;4.978561900250919
m114009572;52.3156625047234;4.9812561002536535
m1145564711;52.38440220314489;4.873345200160879
m1147560514;52.37391550327335;4.883326900168166
m1150816323;52.35095970289679;4.852696500146373
m1150816327;52.350991602895206;4.852564900146301
m1150816330;52.351031702891184;4.852224400146062
m1150816331;52.35089010289489;4.852537600146277
m1150816333;52.350863002899565;4.852931400146542
m1150816335;52.35105720288474;4.851683300145706
m1150816353;52.35095130288861;4.852008000145928
m1150816355;52.35087780289646;4.852669100146351
m1150816357;52.350931302890835;4.852195000146057
m1150816359;52.35105170288898;4.852039600145936
m1158866406;52.43273920503897;5.001028900275048
m1164056653;52.118842405695474;5.03360960030999
m1164056673;52.11823420570398;5.034047100310511
m1164056723;52.119122205713026;5.034530200311096
m1164056874;52.11860060570428;5.034066200310534
m1164056893;52.11858920570639;5.0341774003106625
m1164056940;52.11723990568031;5.0327965003090425
m1164056968;52.118578805701546;5.03392420031038
m1164056986;52.118457505701386;5.033914200310365
m1164056991;52.1174306056808;5.032824200309058
m1164057002;52.11865340570527;5.034119800310603
m1164176922;52.118382105704754;5.034089800310561
m1164176925;52.118340505707025;5.034208700310702
m1164264452;52.11750740566409;5.03194660030802
m1164978746;52.37621160353371;4.903011200183347
m1166920318;52.3567871037194;4.9162287001940195
m117160780;52.3602659027834;4.843135300140074
m1174166573;52.41404670237908;4.807032400117977
m117582615;52.38417550339786;4.892965700175521
m117628008;52.38954450337684;4.891428800174352
m117676297;52.390984603248036;4.8815400001669
m117750080;52.39357400305231;4.865998300155668
m117908630;52.36808440332147;4.886977000170892
m117908634;52.36820760332152;4.886981000170908
m117908636;52.36845950333135;4.887738000171484
m117908639;52.36838680333255;4.88782700017153
m117953801;52.36711880335559;4.889575800172878
m117953804;52.36693770334847;4.88902930017246
m117953807;52.366803703342896;4.888604500172124
m1192741849;52.32095470452545;4.9692427002417086
m1192823287;52.32258360459968;4.973830100246224
m1192878863;52.32294200408044;4.940696900214963
m1205065359;52.341071703195034;4.876858100163296
m1205690119;52.37419620316326;4.874697700161837
m1210873397;52.137957200337986;4.516006900014542
m1221182541;52.364819303530005;4.9026178001829965
m1221182543;52.36530260356434;4.905142600185021
m1221814763;52.33403720416206;4.946215100220009
m1221814777;52.33398180416357;4.946312500220103
m1222424063;52.3843286032833;4.884205500168878
m1223625842;52.34567260377044;4.9197188001968755
m1223625936;52.34563680377325;4.919917700197054
m1223625969;52.34063940346376;4.897451900178853
m1223625980;52.340676403450544;4.896464300178067
m1223625992;52.340454403522024;4.901770100182233
m1223625998;52.34059500347423;4.8982287001794615
m122509897;52.312077304643076;4.976364600248702
m122511447;52.31167850462451;4.975231700247578
m122512001;52.31292730461011;4.974364800246717
m122512854;52.311143204633666;4.975781000248114
m122513570;52.31068220460251;4.973875200246222
m122515026;52.31246080456233;4.971428500243817
m122515412;52.31298000458722;4.972964600245334
m122515413;52.3131542045956;4.97347980024584
m122516932;52.3110048045735;4.972100400244466
m122516935;52.31070460457781;4.972363000244726
m122516936;52.31047270458117;4.97256590024492
m122516939;52.31025110458436;4.972759700245106
m122532991;52.30743020441942;4.962479600235096
m122709610;52.315940104150776;4.9452800002190616
m1232090284;52.69183800751914;5.125921600441464
m123481396;52.36320060405486;4.939418900214006
m1235049273;52.333937303229256;4.879469600165186
m1237787281;52.29871650324614;4.8804146001657935
m123892541;52.38136890508489;5.003098000276993
m1240971278;52.34225860375933;4.918900700196188
m1240971302;52.34264780375665;4.918715700196041
m1240971324;52.347305904081665;4.941039500215386
m1243672680;52.284305102098266;4.777807100101687
m1243672728;52.28368480208339;4.776264700100891
m1243672766;52.285102102037506;4.7714955000984505
m1243672838;52.28381020208373;4.776301800100908
m1243846715;52.32638280454369;4.9704288002428845
m1243846736;52.325326804547664;4.970662900243121
m1243846773;52.326671404551966;4.970944800243398
m1245594326;52.33215320267837;4.833660500133902
m1245594332;52.33228090267924;4.833739800133953
m1246818524;52.39412140353459;4.903265700183602
m1248500085;52.33670610313112;4.871745100159592
m1248500102;52.33661660320388;4.877508200163777
m1248500114;52.336714803117786;4.870676400158819
m1248500118;52.33698150319705;4.876974800163383
m1248500131;52.33670390315089;4.8733188001607335
m1248500146;52.33673940319444;4.876766700163224
m1248500147;52.33686410320154;4.877326300163641
m1248504983;52.3344964032238;4.879048500164898
m1248505006;52.33522500321504;4.878370200164387
m1248514378;52.334951103218664;4.8786507001645925
m1248514416;52.335071103211405;4.878082700164178
m1251178480;52.298134804381846;4.960007500232678
m1251178501;52.29807800438252;4.9600501002327295
m1251178508;52.300268204443086;4.96388900023641
m1252468320;52.34210910255279;4.822481400127004
m125587405;52.41816840475019;4.9839623002569695
m125645253;52.35184370507165;5.0020240002756475
m1256560350;52.37455260314154;4.872972700160589
m1256644926;52.3565474049578;4.995526000268707
m1256758779;52.35835800493838;4.994417300267546
m1256758784;52.3572036049759;4.996581900269831
m1256758791;52.36058340490233;4.992338200265359
m1256758823;52.36032540491069;4.992826200265863
m1256758830;52.357616304985676;4.997152000270454
m1256758838;52.358804504906146;4.9925438002655715
m125737686;52.2981597048609;4.989237000261778
m1258539736;52.392613604062014;4.940212000214824
m1258539751;52.391092604131856;4.944836200219007
m1259622456;52.355957604995154;4.997681000270994
m1259622461;52.35657260501336;4.998736700272148
m1259622484;52.355873505019865;4.999102700272526
m1259622501;52.356012704999166;4.997912200271267
m1259622504;52.35558240501306;4.998708400272094
m1263097446;52.35238720505599;5.0011351002747
m1263097450;52.34861490526307;5.012764900287484
m1263097482;52.353022105073926;5.002166300275821
m1263124716;52.352121005182994;5.008331300282564
m1263124721;52.34784660510919;5.0041176002779055
m1263124731;52.351542705200885;5.009327500283648
m1263124751;52.35083190501898;4.998996100272374
m1263124754;52.35134990503188;4.999744600273184
m1263124774;52.35091180522258;5.010535000285
m1266446677;52.42517760204423;4.773680400099765
m1266446707;52.4216678021016;4.779604400102832
m1266446817;52.42183530210006;4.779446200102772
m1266446948;52.425288802050524;4.774342900100106
m1266446967;52.42436630204778;4.774045200099939
m1266446985;52.42274600221784;4.791398100109168
m1266447033;52.42288120221849;4.791462100109218
m1268709886;52.394252104442145;4.964835900237764
m1273723441;52.404077702903734;4.853841000147298
m1273723446;52.400860802856876;4.849855400144608
m1274361966;52.40014950287631;4.851491300145709
m1276420545;52.120985300686925;4.586550900030022
m1276421131;52.12224380069323;4.587703000030325
m1276889189;52.297198801495625;4.709525800070099
m1276889222;52.29713680149353;4.709261400070005
m1276889224;52.29574140150671;4.710899700070675
m1278624617;52.367368903970224;4.933759600209015
m1278624618;52.36487730412903;4.9443681002184565
m1278624633;52.36736900397192;4.93387430020912
m1278624635;52.37048360395557;4.932798100208178
m1280336439;52.393530703051646;4.865943000155634
m1280336468;52.3946479029215;4.8552292001482025
m1280741311;52.37077830367993;4.913561600191873
m1280741370;52.370801103670786;4.912909200191313
m1282626763;52.35604340340813;4.893444500175791
m1283415346;52.347962302020875;4.770407000097976
m1291468024;52.36832590354847;4.904010100184118
m1291479372;52.36389690375333;4.918705600196106
m1291587397;52.37026110360926;4.908466200187715
m1291587429;52.37071620362058;4.909291600188373
m1291587457;52.37430650356904;4.905582900185406
m1291587475;52.37084400362204;4.9093986001884655
m1291587498;52.37349550358763;4.90692810018647
m1291587510;52.375696303539655;4.9034418001836855
m1291587557;52.37389680357792;4.906226100185909
m1291616883;52.3725322035501;4.904175100184261
m1291616898;52.3725203035343;4.903015000183341
m1291616927;52.37193660356436;4.905214000185089
m1293000811;52.112648101258465;4.6763970000572925
m1293000830;52.112778901258494;4.676403900057297
m1293223804;52.37004230349088;4.899779000180774
m1297232266;52.363084203265245;4.882581600167594
m1297232281;52.362880103256785;4.881923000167091
m1297232312;52.362959203386936;4.891913500174648
m129998891;52.314720804612875;4.974552700246903
m129999037;52.3163287046894;4.979215500251605
m129999171;52.316643504707415;4.980305600252707
m1300552206;52.282017301570356;4.718618300073877
m1300734053;52.346820503194635;4.876889500163333
m130098357;52.32125580455729;4.9712139002436455
m1301251029;52.42187040314884;4.874057800161518
m1301251033;52.421711703143565;4.873634800161194
m1301291569;52.41773520325259;4.882177400167451
m1301715345;52.320714904445175;4.964239200236848
m130386101;52.29099640430912;4.955297300228206
m1304236868;52.033725100507176;4.55114400002172
m130428769;52.30417820414252;4.944610900218404
m130430391;52.3057978041163;4.942896700216872
m130443739;52.31362620434048;4.957543700230412
m130479043;52.31884060437201;4.959606400232392
m130496479;52.32051900437646;4.959906400232688
m130499946;52.31838620439561;4.96109500023381
m130537824;52.32259800454609;4.970536600242985
m130539176;52.321676604551364;4.970851400243293
m1306229399;52.334720603357994;4.889414700172651
m1306229409;52.33508630321958;4.878725100164647
m1306229443;52.335040303218804;4.878663400164599
m1306229445;52.33511710321803;4.878603100164572
m1306229461;52.33509220321466;4.878340400164365
m1306229474;52.33506750321715;4.87853140016451
m1306505276;52.36775150385398;4.925788700202101
m1306536545;52.36851200387091;4.926969100203119
m1306713089;52.391030803646956;4.911411600190165
m1306713130;52.38777790381408;4.923226500200015
m1306733851;52.36204840338044;4.891409900174249
m1306733852;52.359703003376644;4.89109900017401
m1306733853;52.3620714033855;4.89179540017454
m1307573684;52.36089330355582;4.904470900184469
m1307641930;52.36954410351031;4.901213200181911
m1307644804;52.36676630351992;4.901894700182431
m1307649106;52.36650120351604;4.9016060001821975
m1307678812;52.37330400340646;4.893498300175882
m1311721130;52.31250780247153;4.814676100122255
m1315119360;52.32984630349539;4.899687700180548
m1315961461;52.34364410416439;4.9464697002202875
m1316072496;52.33498770315835;4.873894600161132
m1316072498;52.33497370314721;4.873007900160494
m1316072502;52.33498790310876;4.869935500158304
m1316081012;52.33499030318184;4.875753800162474
m1316110512;52.33481040328176;4.883562200168224
m1317143933;52.34728990339053;4.892019100174669
m1317143936;52.34733600337731;4.891016100173909
m1318407361;52.41519270328029;4.884301500169028
m1318407362;52.416594103259676;4.882718900167849
m1318911213;52.379798303831265;4.9243397002009255
m1321907719;52.34037060224531;4.793254300110065
m1321907792;52.33146270237857;4.806110700117277
m1323760081;52.40461250296938;4.859317000151038
m1323760108;52.40745880303563;4.864786600154863
m1323760133;52.40457290309634;4.869673300158316
m1324646925;52.341163603595135;4.907133100186518
m1324664195;52.349520003552406;4.904099600184129
m1324794248;52.34679830319586;4.876984300163408
m1324794251;52.34177070319197;4.876625300163133
m1324794252;52.34679020319317;4.876773000163267
m1324996173;52.35229070338173;4.891404300174218
m1325108355;52.35230600331044;4.885961200170076
m1325108378;52.35197600324312;4.880742800166195
m1326117791;52.34375780337867;4.89108330017394
m1326117796;52.34424980336856;4.8903207001733575
m1326227924;52.34857700295292;4.857360800149542
m1326277179;52.350179903119;4.870917200159038
m1326277207;52.350309103151446;4.873509000160895
m1326327178;52.336636403582546;4.906167600185741
m1326358685;52.346446603661185;4.911960800190449
m1326387809;52.342236303428976;4.8948635001768475
m1326401994;52.35159350285547;4.849213300144056
m1327546516;52.419942403394586;4.893095900175726
m1327546517;52.4256019033225;4.887667600171597
m1329793545;52.34521660440225;4.961800500234627
m1332081211;52.37033650308037;4.868023100157037
m1332081231;52.37046420308788;4.868631800157467
m1332081232;52.37062080308666;4.868535400157402
m1332084350;52.37146770296812;4.858863000150642
m1332094210;52.39095280327471;4.883611100168445
m1332094214;52.39154920321342;4.878840500164915
m1332094219;52.39109580325893;4.882388800167538
m1332134050;52.36428200302062;4.863104600153556
m1332242058;52.36998190286728;4.850408600144907
m1332242060;52.37018980286607;4.850307400144818
m1332242073;52.37072050290559;4.853647300147085
m1332259381;52.36991140286014;4.8498012001445
m1332259409;52.36922050280535;4.845120700141375
m1332261270;52.36898240409956;4.942460100216764
m1332266598;52.39051180329104;4.884870600169393
m1332272273;52.37226740297501;4.85944170015103
m1332272276;52.37151300297337;4.859297800150942
m1332320027;52.381286802904995;4.853706000147146
m1332320049;52.38270170287488;4.851184300145437
m1332320067;52.37712530295626;4.857940800150029
m1332320072;52.38119910290303;4.853539700147031
m1332320104;52.38302520286623;4.850456800144966
m1332767407;52.337868803105906;4.869737300158162
m1332773712;52.34100230319374;4.8767555001632354
m1332773715;52.34108230319782;4.877078300163474
m1332773716;52.34083170318423;4.876003600162678
m1333372782;52.35541320324161;4.880662700166136
m1333372785;52.353005803263464;4.8823368001673835
m1333372786;52.35426870324776;4.881129900166477
m1333372788;52.354734603243635;4.880813800166247
m1333372795;52.35433940325162;4.881432200166698
m1333504598;52.35348350343577;4.8954922001773555
m1333602328;52.35995410351135;4.901188600181855
m1333607607;52.39240620433581;4.958087900231312
m1333661252;52.36379900376128;4.919267400196577
m1333665226;52.366421103828685;4.924018900200593
m1334338686;52.36446110391524;4.929976900205705
m1334338691;52.364444203913884;4.929882800205615
m1334369148;52.356597103967346;4.933448000208689
m1334408135;52.39858660391263;4.930162100205999
m1336569001;52.356149502542564;4.821696100126553
m1336569005;52.35446200243589;4.811782200120632
m1336569020;52.356316902539916;4.82145410012641
m1336665003;52.363946002662416;4.832579800133311
m1336665025;52.36413070266233;4.83257720013329
m1336782628;52.35832770239551;4.808008700118421
m1336782629;52.35842310239505;4.807963900118417
m1336782644;52.3557034024115;4.809496400119299
m1336782647;52.360486302383094;4.806848500117757
m1336828447;52.35620740266066;4.832344000133137
m1336828456;52.35634340260303;4.82718870012991
m1336828490;52.35634070260517;4.827380700130033
m1336854364;52.37666720211534;4.780542200103263
m1338106835;52.350015502963444;4.858248500150159
m1339491541;52.33667520301157;4.862072400152762
m1340974897;52.420432803115254;4.871360500159563
m1341149045;52.372429203122465;4.871430300159462
m1341195027;52.37404160316674;4.8749707001620255
m1342102750;52.35967020337692;4.891120000174017
m1342102760;52.35972920336318;4.890076300173216
m1342102762;52.35962280338016;4.8913635001742035
m1342194263;52.352369802421094;4.810368200119799
m1342194267;52.35325670241591;4.809886500119515
m1343266744;52.35231520389476;4.928440700204317
m1343306045;52.34094200346267;4.897373500178782
m1346798518;52.37131470295891;4.858098400150102
m1348982360;52.4334521032311;4.880667600166387
m1349021687;52.34749580324239;4.8806407001661
m1349063946;52.35212480402265;4.937141000211918
m1349063948;52.35203320402499;4.937296000212072
m1350066679;52.32757160322999;4.879460700165175
m1350069979;52.36290580303033;4.863884600154096
m1350073648;52.395053502796884;4.844665400141159
m1350096134;52.34490680319554;4.876940800163376
m1350165416;52.34366140308657;4.8682429001571235
m1350198555;52.36288830323573;4.880280200165883
m1350263564;52.34694900281911;4.8460638001419465
m1350283580;52.359359704942044;4.9946426002677935
m1350299866;52.35160260275535;4.840615800138393
m1350299870;52.351458502755534;4.84062880013842
m1350346414;52.341638002445286;4.812531400121045
m1350817268;52.400011802874204;4.851311300145583
m1350817269;52.40270770286401;4.850476800145019
m1351319048;52.34155080242366;4.810497000119855
m1351319054;52.341762502325054;4.801075200114427
m1353771788;52.35201220210778;4.779504900102681
m1353792012;52.355710602186164;4.787514300106961
m1353832001;52.35054760224414;4.793248000110073
m1358197001;52.38059960456478;4.972311100245027
m1358197023;52.382690804549334;4.971381500244115
m1358197058;52.41857140535889;5.018809400294731
m1358197062;52.42006490545941;5.024299300301072
m1358238597;52.38014640456756;4.972475900245175
m1359158724;52.370684502087464;4.777605300101724
m1360312951;52.354689803186346;4.87631770016295
m1360312953;52.35456450318751;4.876408200163016
m1360325744;52.39212400209408;4.778515100102222
m1360370423;52.40064890385241;4.926030400202453
m1360373656;52.403060103884734;4.928290800204409
m1361267256;52.41831770225428;4.7949647001111435
m1361307262;52.393475103881194;4.92794520020405
m1361307269;52.393239603878385;4.927750000203894
m1361307280;52.39239060386371;4.926724000203018
m1361481966;52.36813280275112;4.84042270013832
m1361481988;52.36819590274963;4.840293900138238
m1363417313;52.35624240428569;4.954489100227738
m1365177931;52.35927480268844;4.834836800134728
m1365315929;52.35740070459819;4.974112400246697
m1365363161;52.41323130548528;5.025622900302575
m1365376800;52.38141790218866;4.788037200107276
m1366387125;52.37799420319658;4.877370900163801
m1366466211;52.37781180316157;4.874603100161783
m1366528850;52.38271310311128;4.870643300158945
m1366528855;52.38286880311054;4.870586100158903
m1367560461;52.38651570349041;4.899920800180933
m1367560463;52.38689890351951;4.902076400182647
m1367580244;52.386380803518556;4.90200190018257
m1367580245;52.38605370349348;4.90014420018112
m1367613861;52.37250810284898;4.848884300143875
m1367613868;52.36568260290223;4.85331060014684
m1367770902;52.35492060336449;4.890125500173252
m1367844148;52.357836203737946;4.917555700195119
m1367849245;52.354225704080484;4.941033100215397
m1367850602;52.35592680398116;4.934380500209514
m1367888573;52.384880902925325;4.855446700148337
m1367888618;52.3823706029293;4.855751300148534
m1367888660;52.38065030291349;4.854412400147614
m1367917580;52.37579170301051;4.862398500153108
m1370001272;52.38334680199193;4.767716900096654
m1370001337;52.37813900199008;4.767462000096534
m1370001352;52.378078401991864;4.767651300096614
m1370001392;52.383336801993345;4.767865100096727
m1370956898;52.38611930359601;4.907673100187126
m137175159;52.19954150084296;4.614527200037506
m137176032;52.19969080084028;4.614083700037394
m137176248;52.19934550083839;4.613766900037281
m1373791931;52.335046903220054;4.878759900164688
m1375579168;52.32414520423926;4.951148000224478
m1376094397;52.419937703105404;4.870565100158998
m1376098937;52.068787999876726;4.385085899996126
m1377984469;52.37274270349304;4.899967900180939
m1377984482;52.3730179034969;4.900258300181161
m1378801026;52.30080000416747;4.946214500219844
m1379239843;52.3082419040705;4.939879600214182
m1379239887;52.305455404101615;4.941919200215997
m1379239926;52.30767740404883;4.938423200212886
m1379239928;52.307193503865975;4.925975900202022
m1379239940;52.31182470423086;4.950470700223818
m1379239967;52.30712190385934;4.925515500201636
m1379352903;52.329770603132886;4.871811200159622
m1379352919;52.3341353032283;4.879397300165137
m1379352923;52.335212603237665;4.8801407001657005
m1380331259;52.324897804053805;4.938940200213404
m1383265901;52.36780980354524;4.90376830018392
m1385624366;52.11272150125701;4.676198200057239
m1388213129;52.3675463039425;4.931873800207355
m1388213135;52.367544303937606;4.931541300207071
m1388216244;52.36747620393782;4.931555000207082
m1394051002;52.1116636013021;4.68234300005948
m1394126112;52.367403403865985;4.926616500202809
m1394736115;52.34370840274487;4.839622100137739
m1395228477;52.33414330205363;4.773700900099654
m1395825108;52.34242490295368;4.857359400149521
m1395825118;52.34245340295601;4.857552800149665
m1395825120;52.34212820295737;4.857661600149744
m1395825126;52.34209970295511;4.857474200149598
m1397135281;52.350271605237076;5.011335600285886
m1397138588;52.3490769051387;5.005801800279751
m1397141540;52.349191305072075;5.002019200275648
m139831864;52.357638903310956;4.8860577001701655
m139909812;52.35809190321631;4.87871270016471
m1399922863;52.35596280406105;4.939756900214274
m1399966374;52.43332260498474;4.997914300271705
m1400445707;52.35963960372158;4.916413200194176
m1402727375;52.31599510427494;4.953366600226518
m1402727377;52.316544204267586;4.952897900226082
m1403576353;52.33127010322551;4.879148500164963
m1403576356;52.33209720320916;4.877875800164019
m1408849695;52.31756520476856;4.983978400256446
m1408849704;52.324860504515925;4.968695800241197
m1408849707;52.31763760477188;4.984177500256645
m1410566258;52.025196801187214;4.665507600053456
m1410566272;52.024182501166294;4.6625115000524255
m1410566273;52.02689180123879;4.67276210005597
m1411682496;52.26154710446484;4.964838000237134
m1411682499;52.077526706519585;5.074212900360812
m1411682526;52.10621770619506;5.05884520034098
m1411682532;52.117157305681964;5.032883500309132
m1411682533;52.11728760567552;5.0325448003087265
m1411682534;52.11851920571045;5.034388500310936
